wordCount,sentenceCount,ratio,NN,NNP,VBZ,NNPS,NNS,IN,PRP,VB,JJ,VBP,VBG,error,output
360,28,12.857142857142858,62,9,5,1,29,18,26,15,34,26,6,32,9
270,18,15.0,40,34,2,0,20,6,6,13,30,9,3,71,10
406,36,11.277777777777779,68,37,4,0,31,7,16,12,37,22,15,61,10
218,21,10.380952380952381,34,10,5,0,24,5,15,13,15,20,6,31,7
406,30,13.533333333333333,63,24,8,0,30,16,42,21,32,41,8,63,11
209,15,13.933333333333334,41,15,2,0,16,9,10,9,20,19,7,42,8
527,37,14.243243243243244,91,61,8,0,72,22,15,19,51,32,6,101,11
339,24,14.125,52,22,10,0,25,13,18,25,38,11,5,46,10
257,19,13.526315789473685,58,12,8,0,20,9,8,8,25,15,8,29,8
211,18,11.722222222222221,40,4,2,0,30,6,7,7,18,14,5,17,7
247,20,12.35,45,5,4,1,20,8,16,7,26,19,2,36,8
335,22,15.227272727272727,51,1,21,0,30,9,37,23,35,23,2,35,10
423,33,12.818181818181818,82,14,3,1,30,10,12,18,38,28,11,69,12
308,28,11.0,69,1,1,0,20,16,10,28,21,28,3,15,8
261,24,10.875,35,10,6,0,27,11,21,12,29,23,11,42,8
126,13,9.692307692307692,22,2,2,0,8,4,14,11,10,8,0,9,7
137,10,13.7,26,7,2,0,8,6,12,8,10,11,3,21,6
272,13,20.923076923076923,42,11,7,0,40,13,16,9,23,24,3,41,7
456,36,12.666666666666666,80,13,4,0,36,14,28,11,41,32,26,71,10
335,20,16.75,62,9,5,0,31,16,10,13,34,13,21,52,10
329,20,16.45,61,5,12,0,44,13,11,19,22,12,17,35,8
294,22,13.363636363636363,58,19,3,0,27,15,9,8,30,20,8,45,8
117,8,14.625,21,5,2,0,12,5,4,14,10,4,5,17,6
238,21,11.333333333333334,64,18,2,0,17,8,11,6,17,14,8,31,8
376,32,11.75,50,10,5,1,59,20,23,29,22,34,2,26,8
311,19,16.36842105263158,59,15,6,0,23,10,24,21,19,17,6,52,8
543,37,14.675675675675675,114,24,11,1,72,17,19,16,57,42,13,67,9
311,13,23.923076923076923,61,9,6,0,31,18,22,11,30,32,20,29,8
298,29,10.275862068965518,47,7,3,0,36,10,19,25,28,26,2,27,8
239,16,14.9375,53,9,2,0,24,9,10,4,16,9,17,28,8
304,16,19.0,46,38,14,0,37,8,28,6,25,35,8,63,8
254,16,15.875,46,9,5,0,29,8,9,10,16,16,10,31,8
425,28,15.178571428571429,63,32,4,0,49,19,6,14,51,14,7,67,12
386,33,11.696969696969697,65,18,1,0,41,9,23,34,24,17,12,47,10
360,23,15.652173913043478,67,33,11,0,26,14,10,11,29,15,6,92,9
278,23,12.08695652173913,45,10,2,0,21,10,17,14,25,31,8,25,8
267,25,10.68,35,8,2,0,31,15,13,18,16,23,10,21,7
138,14,9.857142857142858,23,2,0,0,8,5,12,9,16,8,4,12,6
202,10,20.2,46,10,2,0,17,7,13,15,13,12,4,29,8
507,34,14.911764705882353,99,60,11,0,49,27,17,16,41,28,15,108,12
179,20,8.95,25,3,2,0,30,5,12,7,27,16,2,13,6
228,17,13.411764705882353,37,19,2,0,23,6,6,15,19,10,6,47,8
163,11,14.818181818181818,24,1,5,0,16,5,12,8,10,11,2,14,6
236,12,19.666666666666668,45,4,4,1,14,6,21,20,21,19,4,19,7
389,29,13.413793103448276,71,9,12,0,53,13,13,26,33,21,7,29,9
442,31,14.258064516129032,60,63,6,0,37,19,17,14,43,29,14,131,9
372,24,15.5,64,10,3,1,27,11,22,29,36,21,10,51,10
367,22,16.681818181818183,66,16,3,0,42,12,10,14,35,34,14,56,9
441,37,11.91891891891892,78,16,6,0,36,9,22,19,37,20,13,85,11
282,11,25.636363636363637,47,34,3,0,29,16,4,10,8,19,13,74,8
306,31,9.870967741935484,56,7,7,0,22,15,18,10,45,16,7,22,9
490,43,11.395348837209303,93,34,7,1,31,15,26,35,42,25,5,81,8
407,29,14.03448275862069,68,8,11,0,52,14,10,9,35,18,23,70,11
263,26,10.115384615384615,40,27,3,0,25,8,6,8,20,12,12,48,8
402,35,11.485714285714286,77,19,8,0,34,12,4,19,28,17,22,62,11
236,12,19.666666666666668,42,0,8,0,17,12,13,15,33,16,7,26,7
474,32,14.8125,96,13,8,0,33,17,16,14,47,29,19,50,11
336,24,14.0,57,20,6,1,27,13,19,12,36,15,6,54,8
282,25,11.28,41,9,2,0,25,16,21,7,34,20,12,39,8
249,25,9.96,39,9,1,0,25,12,9,17,16,14,20,32,8
308,16,19.25,44,8,5,1,45,8,13,19,24,25,16,22,10
233,17,13.705882352941176,45,12,5,1,5,13,16,10,21,6,10,21,8
337,25,13.48,44,25,10,0,40,12,10,13,27,13,20,49,8
354,24,14.75,76,28,6,0,24,9,24,12,26,25,3,71,10
230,8,28.75,48,22,4,0,20,9,15,10,19,29,2,34,8
332,19,17.473684210526315,55,65,11,1,34,7,6,9,32,18,7,115,8
190,12,15.833333333333334,36,18,2,0,5,11,18,14,12,12,1,31,8
396,25,15.84,80,61,9,0,37,17,7,10,21,15,15,93,10
496,36,13.777777777777779,89,54,8,0,31,13,26,11,38,29,6,126,11
369,22,16.772727272727273,67,27,8,0,41,13,2,17,38,14,11,78,9
18,1,18.0,2,0,0,0,5,1,1,0,2,4,0,0,2
210,17,12.352941176470589,38,0,3,1,21,10,15,9,22,14,8,13,7
316,25,12.64,46,16,8,0,16,15,13,22,24,13,11,52,8
157,10,15.7,26,1,2,0,26,6,8,5,20,13,2,19,7
346,34,10.176470588235293,50,30,3,0,47,17,11,13,32,15,13,45,9
351,27,13.0,69,12,4,0,18,18,15,30,34,17,18,33,8
59,3,19.666666666666668,13,0,1,0,6,2,3,2,5,1,7,6,4
282,14,20.142857142857142,39,25,6,0,33,16,6,13,23,30,3,57,7
390,31,12.580645161290322,81,16,5,0,47,23,8,14,44,19,9,40,10
234,15,15.6,36,2,2,0,29,7,14,14,23,13,4,35,9
243,13,18.692307692307693,41,16,6,0,22,11,11,12,19,17,5,44,8
395,34,11.617647058823529,89,36,10,2,21,11,9,13,28,17,13,67,8
295,31,9.516129032258064,40,15,4,0,26,9,21,16,27,17,5,46,8
288,18,16.0,45,12,3,0,23,14,13,13,38,16,6,44,8
348,29,12.0,66,17,3,1,27,8,19,22,30,29,9,43,8
206,15,13.733333333333333,53,12,5,0,20,10,7,7,14,16,5,28,7
277,24,11.541666666666666,41,10,5,0,34,10,17,10,16,28,0,52,8
260,19,13.68421052631579,51,16,6,0,27,10,13,17,27,19,5,24,9
258,21,12.285714285714286,51,8,7,0,35,17,18,4,25,20,6,26,8
157,9,17.444444444444443,39,10,3,0,12,7,9,3,12,10,4,25,8
312,23,13.565217391304348,60,11,3,0,47,10,4,14,36,12,12,47,9
322,19,16.94736842105263,58,29,10,0,22,11,16,13,29,14,7,79,8
221,27,8.185185185185185,26,7,4,0,37,6,20,10,16,25,2,16,8
440,30,14.666666666666666,92,41,5,0,30,18,20,14,70,23,18,82,12
209,16,13.0625,37,9,2,0,19,11,16,13,14,22,4,19,7
99,11,9.0,19,8,2,0,7,8,7,8,2,5,1,8,6
398,25,15.92,66,23,10,0,35,15,11,14,28,20,24,63,9
273,20,13.65,64,6,2,0,28,16,11,16,17,21,9,30,8
161,10,16.1,22,11,4,0,14,7,7,5,11,13,8,35,6
317,22,14.409090909090908,44,20,0,0,35,8,10,23,33,9,11,55,8
409,34,12.029411764705882,73,20,10,0,26,17,13,16,38,18,10,66,10
261,20,13.05,53,14,4,0,30,8,13,8,24,20,8,39,8
417,27,15.444444444444445,78,70,3,0,50,19,15,10,26,22,8,97,10
320,31,10.32258064516129,53,21,3,1,42,15,7,17,25,27,9,42,9
316,14,22.571428571428573,62,22,6,0,24,10,19,14,21,23,13,48,9
175,13,13.461538461538462,34,7,3,1,18,5,2,7,23,3,5,35,7
412,35,11.771428571428572,71,35,11,0,32,20,22,24,26,30,13,67,10
415,29,14.310344827586206,74,11,5,0,25,19,31,19,33,23,13,75,9
246,17,14.470588235294118,34,4,8,0,19,10,15,10,16,18,13,31,8
281,24,11.708333333333334,48,4,3,0,27,5,22,12,21,24,4,32,8
430,30,14.333333333333334,87,18,9,0,47,20,15,20,32,20,8,69,9
448,39,11.487179487179487,67,23,11,2,44,18,29,20,29,26,9,57,8
261,12,21.75,67,10,2,0,13,6,16,20,25,12,9,26,8
244,13,18.76923076923077,39,6,3,0,25,10,20,12,25,11,8,29,7
211,13,16.23076923076923,47,5,1,0,23,12,11,12,15,19,11,30,8
345,33,10.454545454545455,51,9,6,0,34,15,23,11,32,30,9,41,9
271,22,12.318181818181818,45,21,4,0,31,14,4,9,25,15,5,54,8
279,20,13.95,53,27,1,0,19,10,8,19,15,10,5,70,9
504,33,15.272727272727273,85,9,11,0,43,24,33,28,32,26,28,51,9
485,27,17.962962962962962,93,54,7,0,56,18,7,19,45,25,6,121,12
352,36,9.777777777777779,49,17,11,1,27,9,37,19,26,27,6,40,9
352,36,9.777777777777779,60,15,4,2,46,18,15,15,30,25,2,40,10
309,26,11.884615384615385,51,54,8,0,15,12,17,6,23,25,14,77,8
102,5,20.4,19,7,0,0,13,3,5,6,10,4,5,15,7
169,10,16.9,33,3,4,0,12,9,15,9,11,15,13,9,8
443,39,11.35897435897436,96,13,2,1,35,15,15,12,31,27,7,91,10
350,28,12.5,62,26,4,0,26,12,20,17,30,17,10,78,10
203,10,20.3,30,2,1,0,12,7,22,10,23,24,3,19,7
538,49,10.979591836734693,91,16,8,0,48,33,18,20,40,34,35,65,10
257,17,15.117647058823529,62,18,3,1,20,13,10,8,30,12,7,43,9
330,18,18.333333333333332,76,10,10,0,29,12,4,12,30,8,15,45,11
212,21,10.095238095238095,25,15,3,1,25,9,5,8,22,8,8,24,7
211,14,15.071428571428571,38,24,3,0,21,6,10,13,17,14,2,38,8
215,8,26.875,44,12,3,0,15,5,13,23,21,18,6,25,8
320,27,11.851851851851851,60,16,3,0,33,11,17,16,23,17,7,39,8
190,16,11.875,36,17,4,0,20,7,6,3,19,14,4,37,8
230,15,15.333333333333334,31,9,0,0,20,7,14,19,16,15,12,25,8
378,34,11.117647058823529,48,12,2,0,48,19,30,17,28,30,6,49,8
305,27,11.296296296296296,61,6,7,1,15,6,17,20,25,22,14,37,8
263,20,13.15,54,19,4,0,33,7,7,4,29,13,14,42,8
458,33,13.878787878787879,85,33,11,2,47,16,10,11,39,20,16,88,12
236,11,21.454545454545453,56,40,4,0,7,7,9,12,20,19,6,60,6
184,16,11.5,20,4,3,0,24,8,10,8,11,26,4,22,7
359,32,11.21875,47,21,6,1,36,19,19,11,37,20,17,44,9
401,24,16.708333333333332,85,14,9,0,30,11,20,18,40,23,16,54,10
332,39,8.512820512820513,57,24,8,1,21,13,17,19,14,19,5,59,8
290,20,14.5,49,12,1,0,23,10,24,15,27,18,6,46,9
222,15,14.8,39,8,2,0,19,4,17,13,13,18,2,24,7
211,17,12.411764705882353,46,12,2,0,19,14,9,11,12,15,3,39,8
147,10,14.7,28,1,2,0,11,9,12,5,10,9,1,11,6
173,6,28.833333333333332,17,10,6,0,29,8,6,10,12,10,8,30,7
378,23,16.434782608695652,57,66,3,0,26,15,12,13,30,24,10,113,10
325,33,9.848484848484848,60,10,3,0,18,13,22,22,19,26,8,34,10
301,23,13.08695652173913,38,2,5,0,50,11,20,15,13,24,12,22,8
362,27,13.407407407407407,51,13,4,0,44,19,30,18,25,27,7,40,8
697,45,15.488888888888889,129,80,15,1,53,17,21,31,48,39,18,182,11
265,18,14.722222222222221,56,14,0,0,20,15,11,23,15,13,11,29,8
267,22,12.136363636363637,38,13,4,0,53,11,1,7,27,12,6,28,8
274,21,13.047619047619047,54,8,7,0,28,13,17,19,16,16,7,29,8
247,16,15.4375,40,3,3,0,22,9,21,19,13,29,8,18,8
275,9,30.555555555555557,40,10,7,0,40,15,14,15,24,22,3,32,9
251,20,12.55,61,5,6,0,20,16,16,10,19,16,8,16,8
331,34,9.735294117647058,68,9,4,0,26,12,19,24,18,26,7,20,8
456,41,11.121951219512194,69,22,4,0,48,13,21,28,40,21,6,69,10
262,32,8.1875,34,9,4,1,27,10,17,11,27,15,8,36,8
283,18,15.722222222222221,46,20,6,0,41,20,6,7,20,17,5,45,8
14,2,7.0,4,0,0,1,1,0,1,0,2,1,1,1,2
126,6,21.0,24,5,0,0,12,8,3,9,12,6,6,26,6
289,23,12.565217391304348,42,11,7,1,41,8,17,13,32,18,9,36,8
325,24,13.541666666666666,54,10,3,0,40,19,9,18,27,21,14,55,8
298,18,16.555555555555557,36,41,3,1,29,11,17,7,23,20,3,79,8
495,39,12.692307692307692,106,23,10,0,42,9,24,19,44,25,17,74,10
305,19,16.05263157894737,58,12,0,0,52,16,13,11,33,33,3,38,8
198,13,15.23076923076923,21,31,1,0,18,2,23,16,22,11,2,57,6
315,22,14.318181818181818,39,4,4,0,45,12,19,24,25,27,10,31,8
312,19,16.42105263157895,53,14,3,0,33,17,23,22,30,23,9,26,8
479,33,14.515151515151516,77,47,11,0,28,15,21,12,43,21,28,125,11
447,34,13.147058823529411,61,31,9,1,28,14,46,16,45,41,5,70,10
438,37,11.837837837837839,56,9,11,1,55,11,31,29,31,33,8,31,10
418,23,18.17391304347826,63,14,7,0,48,16,16,11,36,24,14,84,10
433,25,17.32,86,52,13,0,44,16,7,11,40,20,13,80,12
305,18,16.944444444444443,41,19,3,0,32,12,20,14,26,21,8,56,8
271,20,13.55,59,17,4,0,12,8,20,12,29,22,5,43,8
411,31,13.258064516129032,71,30,10,0,23,16,15,19,45,28,10,89,10
172,14,12.285714285714286,37,12,4,0,12,7,8,6,21,10,3,41,7
368,25,14.72,64,32,12,0,45,9,8,12,41,30,5,77,8
363,27,13.444444444444445,62,12,4,0,37,9,17,17,37,31,18,41,9
213,19,11.210526315789474,48,9,4,0,22,10,6,11,25,13,0,23,8
187,11,17.0,34,7,3,0,19,7,11,8,16,15,5,24,8
331,26,12.73076923076923,61,8,4,0,44,11,16,16,24,26,6,34,8
237,17,13.941176470588236,49,8,2,0,20,15,16,9,20,22,8,22,8
401,25,16.04,76,30,8,0,22,17,19,20,34,21,8,77,8
313,23,13.608695652173912,49,10,9,0,47,7,11,11,44,19,5,47,9
469,29,16.17241379310345,81,7,9,0,63,24,10,13,39,24,17,61,11
481,38,12.657894736842104,88,30,9,0,54,11,19,13,43,19,25,61,10
214,28,7.642857142857143,35,10,5,1,14,11,12,15,11,14,2,33,8
332,23,14.434782608695652,59,21,2,0,36,14,16,11,45,12,11,47,10
297,20,14.85,52,11,2,0,33,11,14,14,23,28,7,49,8
115,6,19.166666666666668,18,4,2,0,13,3,4,8,9,13,1,13,6
197,15,13.133333333333333,33,3,5,1,26,5,13,12,14,15,14,20,9
297,22,13.5,48,27,5,0,23,7,17,21,18,20,7,56,8
395,31,12.741935483870968,58,14,9,0,26,11,31,19,28,23,6,73,8
303,29,10.448275862068966,70,4,6,0,17,11,17,12,25,25,13,32,8
327,35,9.342857142857143,55,12,11,1,34,11,22,9,38,18,5,35,11
397,20,19.85,64,23,5,0,16,22,32,16,28,31,7,63,9
405,15,27.0,67,40,4,0,23,21,27,29,29,26,5,70,9
512,44,11.636363636363637,74,10,7,5,67,18,12,19,52,17,36,68,11
247,20,12.35,45,15,5,0,16,14,12,15,24,11,5,34,8
322,32,10.0625,54,11,6,0,30,16,19,13,25,25,8,39,9
426,32,13.3125,89,15,9,0,36,16,17,20,51,24,3,78,10
80,6,13.333333333333334,18,4,1,0,4,2,4,5,6,4,3,10,5
118,13,9.076923076923077,17,3,1,0,11,6,11,5,8,14,4,7,6
297,23,12.91304347826087,42,16,3,0,28,10,14,17,25,23,4,36,8
217,27,8.037037037037036,35,10,6,1,21,5,6,11,24,10,5,36,8
331,22,15.045454545454545,62,23,3,0,23,8,14,14,37,20,6,68,10
156,16,9.75,29,2,6,0,11,6,6,3,21,4,17,9,7
236,15,15.733333333333333,28,6,5,0,57,6,6,12,26,21,6,46,8
126,6,21.0,19,5,1,0,11,6,2,6,8,10,11,12,6
393,32,12.28125,73,19,8,0,29,10,14,28,27,12,8,82,8
257,20,12.85,61,13,1,0,9,11,19,18,16,17,3,40,8
330,23,14.347826086956522,70,12,3,0,25,10,20,14,25,20,12,40,8
135,3,45.0,33,3,0,0,15,6,5,5,16,17,5,4,6
186,15,12.4,23,5,3,0,16,9,10,16,15,6,6,31,8
206,10,20.6,44,33,4,1,19,9,5,3,18,5,7,48,8
639,43,14.86046511627907,112,114,10,0,42,9,17,31,79,23,14,185,11
279,20,13.95,46,25,4,0,33,12,9,10,21,20,3,58,9
172,4,43.0,21,42,5,0,12,10,5,6,16,12,1,59,6
358,22,16.272727272727273,49,6,5,0,33,15,28,21,31,32,16,49,8
342,26,13.153846153846153,66,12,5,0,29,12,19,22,33,18,8,38,9
311,17,18.294117647058822,58,28,7,0,43,18,3,10,23,20,10,56,7
195,8,24.375,39,13,2,1,17,3,14,7,17,14,7,23,7
202,16,12.625,53,4,3,0,20,9,5,5,13,8,4,24,7
299,14,21.357142857142858,46,12,1,0,42,19,4,20,26,22,3,38,9
345,32,10.78125,77,11,6,0,35,10,11,17,32,25,9,40,10
273,26,10.5,45,6,5,0,28,12,23,10,15,17,20,20,8
234,19,12.31578947368421,38,7,0,0,19,7,13,14,19,16,11,44,6
338,26,13.0,45,4,5,0,44,15,20,18,29,28,4,44,9
248,9,27.555555555555557,37,16,5,0,27,12,8,17,15,17,19,38,8
338,22,15.363636363636363,55,12,7,2,38,16,21,10,28,27,17,35,9
339,33,10.272727272727273,53,5,5,0,31,15,18,28,36,12,10,37,8
482,35,13.771428571428572,101,30,5,0,51,22,11,11,47,26,11,78,11
166,17,9.764705882352942,28,11,4,0,11,10,12,10,14,14,0,25,7
138,3,46.0,23,9,4,0,16,4,11,6,12,16,4,21,8
235,20,11.75,49,14,6,1,11,5,5,9,22,5,3,39,8
135,8,16.875,26,1,2,0,15,7,5,11,13,7,2,13,6
237,23,10.304347826086957,34,11,4,2,16,7,13,14,26,16,2,27,8
363,23,15.782608695652174,84,21,5,1,13,14,13,26,18,17,14,67,11
201,11,18.272727272727273,29,8,3,0,37,6,8,10,19,18,10,29,7
191,12,15.916666666666666,40,3,3,0,18,7,17,4,14,14,15,13,8
242,18,13.444444444444445,45,15,5,0,22,8,10,10,26,19,6,39,11
373,36,10.36111111111111,63,18,5,2,40,18,14,7,30,18,12,58,11
360,25,14.4,43,10,5,1,32,10,18,23,44,31,5,74,8
143,15,9.533333333333333,15,2,2,0,19,12,12,12,11,8,1,13,6
330,21,15.714285714285714,47,17,6,0,40,12,24,10,37,13,16,49,10
308,22,14.0,62,23,3,0,30,14,10,16,22,20,10,44,8
113,3,37.666666666666664,30,1,1,0,8,10,6,9,8,6,2,8,5
374,42,8.904761904761905,58,18,13,1,26,21,23,21,35,14,11,40,10
255,18,14.166666666666666,48,12,6,0,35,10,9,6,25,9,6,43,9
322,27,11.925925925925926,51,21,6,0,39,12,13,20,23,30,6,60,8
245,18,13.61111111111111,47,8,5,0,23,8,11,12,21,13,6,34,8
159,7,22.714285714285715,40,8,4,0,11,4,10,9,15,18,4,26,6
231,14,16.5,49,7,4,0,18,10,17,9,19,14,4,22,7
188,18,10.444444444444445,35,7,2,0,18,8,6,13,14,11,5,11,7
355,30,11.833333333333334,70,14,3,0,33,9,22,13,23,32,11,36,8
423,35,12.085714285714285,89,7,17,0,38,15,16,16,37,22,15,45,10
258,21,12.285714285714286,50,8,3,0,33,14,1,8,27,18,7,23,8
298,27,11.037037037037036,64,13,6,0,12,12,22,12,18,19,16,32,8
243,15,16.2,44,27,3,0,26,10,12,15,20,13,7,45,9
258,18,14.333333333333334,38,12,2,0,33,11,17,17,25,24,12,35,11
197,22,8.954545454545455,22,48,1,0,13,10,3,13,27,7,5,74,6
228,17,13.411764705882353,25,2,3,1,31,7,13,24,20,18,2,23,8
386,30,12.866666666666667,79,38,8,0,22,11,9,11,32,13,12,79,10
284,24,11.833333333333334,36,13,3,0,24,9,17,16,18,14,6,55,8
201,18,11.166666666666666,26,10,6,1,23,4,7,15,25,15,6,34,9
237,19,12.473684210526315,43,16,7,0,21,14,10,11,14,12,3,33,8
368,34,10.823529411764707,61,21,5,2,41,18,14,15,34,19,13,30,10
171,13,13.153846153846153,31,5,1,0,15,6,13,9,12,10,7,21,7
348,16,21.75,66,36,2,0,25,8,18,21,33,23,6,70,9
290,26,11.153846153846153,53,9,3,0,28,19,11,25,13,12,6,26,9
275,20,13.75,38,13,2,0,32,12,20,8,29,32,7,44,8
304,24,12.666666666666666,57,6,5,1,44,7,10,8,28,23,9,27,10
408,30,13.6,66,27,4,1,44,21,8,8,41,18,16,89,11
218,15,14.533333333333333,43,14,3,0,20,8,8,7,17,10,11,34,8
155,9,17.22222222222222,25,8,2,0,12,6,6,5,15,8,1,22,6
304,21,14.476190476190476,62,14,4,0,16,15,12,23,22,18,15,40,8
341,26,13.115384615384615,61,18,10,0,21,10,7,18,35,9,15,40,9
191,14,13.642857142857142,37,4,0,0,12,17,8,14,16,14,10,26,7
332,19,17.473684210526315,60,18,6,0,42,11,22,14,29,33,6,46,8
293,18,16.27777777777778,53,16,4,0,20,10,26,21,20,19,9,36,9
345,36,9.583333333333334,66,9,8,0,32,11,9,20,28,19,12,38,10
374,27,13.851851851851851,61,36,0,0,18,10,20,29,26,21,13,71,8
299,19,15.736842105263158,62,8,9,0,19,11,18,20,27,22,5,33,8
209,15,13.933333333333334,35,4,2,0,27,7,21,11,17,16,3,29,8
344,25,13.76,62,11,5,0,37,10,18,19,29,22,8,44,9
107,8,13.375,18,5,4,0,10,6,7,2,3,9,3,24,6
185,19,9.736842105263158,30,8,0,0,14,6,12,8,27,9,5,23,8
305,15,20.333333333333332,57,12,10,0,24,20,22,11,23,24,15,18,8
181,11,16.454545454545453,35,6,3,0,18,16,15,10,14,14,2,17,8
214,12,17.833333333333332,40,2,6,1,16,11,13,5,25,20,8,20,8
403,24,16.791666666666668,70,19,2,0,38,22,24,22,35,33,29,37,8
271,23,11.782608695652174,34,7,9,0,20,14,28,17,19,21,6,26,8
384,19,20.210526315789473,62,19,15,0,36,10,19,26,25,28,13,64,9
277,21,13.19047619047619,35,4,6,0,32,8,34,22,20,16,5,24,8
433,35,12.371428571428572,84,32,5,0,39,25,11,18,45,22,19,79,11
435,42,10.357142857142858,77,15,3,0,20,14,27,33,34,22,12,57,10
272,24,11.333333333333334,48,15,4,0,33,13,10,11,24,20,4,38,8
253,21,12.047619047619047,68,5,13,0,26,6,5,3,23,17,5,24,8
323,26,12.423076923076923,59,18,8,0,27,15,10,14,31,17,12,41,9
242,23,10.521739130434783,37,4,12,0,19,6,28,16,12,20,4,13,8
242,14,17.285714285714285,45,9,4,0,22,11,14,7,17,16,2,47,9
317,22,14.409090909090908,56,6,3,0,18,21,22,18,30,13,8,39,8
304,27,11.25925925925926,52,14,4,0,33,10,9,17,34,20,7,42,9
128,6,21.333333333333332,20,2,0,0,19,6,9,9,13,6,2,6,6
122,3,40.666666666666664,29,0,5,0,4,6,14,7,4,10,2,15,6
230,11,20.90909090909091,33,4,2,1,35,10,20,24,12,12,3,14,8
266,24,11.083333333333334,47,4,5,0,26,17,22,11,26,23,2,24,8
304,23,13.217391304347826,50,6,4,0,37,3,26,13,28,26,6,23,9
215,16,13.4375,47,7,2,0,15,10,10,11,11,11,7,32,8
328,25,13.12,62,35,3,0,26,9,18,7,22,16,13,72,8
168,6,28.0,25,7,8,0,22,9,11,3,13,11,2,15,6
642,44,14.590909090909092,117,47,10,0,52,23,31,28,50,30,12,124,12
218,16,13.625,44,2,6,0,17,10,21,13,13,16,4,35,8
291,33,8.818181818181818,42,18,7,0,26,13,31,10,26,20,10,33,8
112,7,16.0,21,2,2,0,9,5,8,7,9,4,6,8,6
347,20,17.35,60,49,5,0,34,12,16,19,30,16,1,99,8
177,12,14.75,35,5,2,0,13,6,16,11,13,15,7,24,7
341,28,12.178571428571429,57,11,3,1,24,14,21,16,28,23,18,50,8
347,35,9.914285714285715,63,16,1,1,44,20,12,19,28,21,7,33,10
296,14,21.142857142857142,53,44,1,0,13,6,17,18,20,20,7,79,8
290,21,13.80952380952381,51,10,6,0,25,7,9,13,27,18,10,36,9
511,35,14.6,75,98,8,0,37,10,9,22,42,27,13,163,10
330,28,11.785714285714286,62,17,6,1,18,15,17,21,21,20,11,60,11
358,21,17.047619047619047,64,4,4,0,21,19,18,17,25,16,18,58,10
325,22,14.772727272727273,57,45,4,0,34,17,15,10,33,22,2,62,9
281,22,12.772727272727273,49,19,2,0,26,6,14,16,26,19,7,45,10
342,25,13.68,61,16,6,2,39,14,8,8,52,17,14,45,9
127,13,9.76923076923077,26,5,2,0,7,4,15,12,3,10,4,11,8
276,25,11.04,41,12,4,0,21,14,20,17,8,12,4,44,9
225,29,7.758620689655173,33,4,4,2,37,6,10,9,17,17,3,16,8
384,29,13.241379310344827,79,16,6,1,33,18,16,16,23,19,21,63,10
202,17,11.882352941176471,32,3,6,0,19,9,15,8,24,17,3,20,7
432,26,16.615384615384617,79,22,7,1,31,15,24,13,37,25,35,51,10
320,21,15.238095238095237,54,17,8,0,42,14,14,10,31,18,13,41,9
486,39,12.461538461538462,80,20,9,1,41,16,23,27,37,25,17,69,10
440,31,14.193548387096774,100,13,6,2,55,21,23,12,34,29,6,42,10
222,19,11.68421052631579,36,28,6,0,30,5,11,8,6,24,3,50,8
153,8,19.125,24,23,11,0,21,5,6,4,12,9,1,41,6
266,23,11.565217391304348,42,18,2,1,37,14,6,23,27,16,4,27,10
121,8,15.125,17,1,3,0,17,5,9,12,9,7,3,10,6
270,20,13.5,56,21,3,0,20,9,17,18,17,7,8,36,8
171,16,10.6875,31,2,1,0,17,10,12,9,15,14,5,13,7
420,29,14.482758620689655,87,17,10,0,35,12,14,20,59,10,8,37,10
370,25,14.8,70,8,8,1,33,20,29,22,38,23,14,33,8
253,17,14.882352941176471,46,4,4,0,36,16,10,7,20,24,2,35,9
108,9,12.0,18,11,3,0,4,7,3,4,7,3,4,26,8
390,34,11.470588235294118,60,6,4,1,42,13,20,15,43,26,4,55,10
365,23,15.869565217391305,62,11,9,0,30,12,14,15,32,25,21,49,9
330,25,13.2,44,18,12,0,22,18,18,16,31,22,16,51,10
338,27,12.518518518518519,56,4,6,0,27,14,16,18,32,14,14,46,8
200,10,20.0,31,9,3,0,29,13,9,10,19,10,3,30,6
295,28,10.535714285714286,43,12,4,0,26,14,14,12,42,11,6,48,9
356,19,18.736842105263158,69,25,5,0,24,21,20,11,33,18,22,44,8
248,16,15.5,57,11,4,1,19,9,9,7,22,22,8,43,8
523,41,12.75609756097561,82,76,7,1,31,14,18,28,54,35,11,144,10
372,27,13.777777777777779,66,9,4,0,37,13,25,21,29,24,5,58,10
303,20,15.15,40,49,4,0,31,10,12,9,15,18,13,86,9
334,14,23.857142857142858,58,13,4,0,35,15,19,22,29,19,20,43,9
277,23,12.043478260869565,42,8,4,0,18,13,17,15,31,16,9,30,8
176,15,11.733333333333333,36,1,3,0,19,6,3,9,14,9,6,19,8
343,27,12.703703703703704,62,12,1,1,28,17,16,30,22,12,12,43,8
395,38,10.394736842105264,67,13,9,0,30,16,18,22,17,28,8,50,10
282,16,17.625,58,12,4,0,15,13,14,16,21,21,12,46,8
272,18,15.11111111111111,49,23,5,0,14,5,14,27,23,15,4,48,8
158,11,14.363636363636363,33,2,5,0,12,5,9,13,13,17,3,10,7
212,9,23.555555555555557,40,3,2,0,26,9,8,5,21,14,16,27,8
306,23,13.304347826086957,65,8,10,0,20,12,7,17,21,16,12,50,9
437,29,15.068965517241379,93,28,8,0,34,19,18,23,31,24,13,86,9
222,12,18.5,40,8,3,0,26,7,12,11,24,17,19,18,8
